"lon","lat","dateTime","refID","tripID","contBlock"
-24.6465526974359,16.0227315291977,2017-01-26 19:07:00,29,1,1
-24.6427780820513,16.0064527947064,2017-01-26 19:12:00,29,1,1
-24.6390034666667,15.9901740602151,2017-01-26 19:17:00,29,1,1
-24.6351482948333,15.9741899083333,2017-01-26 19:22:00,29,1,1
-24.6296474698333,15.9642236583333,2017-01-26 19:27:00,29,1,1
-24.6241466448333,15.9542574083333,2017-01-26 19:32:00,29,1,1
-24.6186458198333,15.9442911583333,2017-01-26 19:37:00,29,1,1
-24.6127029373737,15.9343845538721,2017-01-26 19:42:00,29,1,1
-24.5977294525253,15.9256964225589,2017-01-26 19:47:00,29,1,1
-24.5827559676768,15.9170082912458,2017-01-26 19:52:00,29,1,1
-24.5677824828283,15.9083201599327,2017-01-26 19:57:00,29,1,1
-24.5527678362729,15.8984051497504,2017-01-26 20:02:00,29,1,1
-24.5373194086522,15.8755607237937,2017-01-26 20:07:00,29,1,1
-24.5218709810316,15.8527162978369,2017-01-26 20:12:00,29,1,1
-24.506422553411,15.8298718718802,2017-01-26 20:17:00,29,1,1
-24.4921749833444,15.808486418521,2017-01-26 20:22:00,29,1,1
-24.4917372751499,15.8038791500333,2017-01-26 20:27:00,29,1,1
-24.4912995669554,15.7992718815456,2017-01-26 20:32:00,29,1,1
-24.4908618587608,15.794664613058,2017-01-26 20:37:00,29,1,1
-24.4904241505663,15.7900573445703,2017-01-26 20:42:00,29,1,1
-24.4901370722962,15.7856546553245,2017-01-26 20:47:00,29,1,1
-24.4916641022463,15.7837158117304,2017-01-26 20:52:00,29,1,1
-24.4931911321963,15.7817769681364,2017-01-26 20:57:00,29,1,1
-24.4947181621464,15.7798381245424,2017-01-26 21:02:00,29,1,1
-24.4962636170277,15.7778482791403,2017-01-26 21:07:00,29,1,1
-24.4980538602799,15.7751808382872,2017-01-26 21:12:00,29,1,1
-24.4998441035322,15.7725133974342,2017-01-26 21:17:00,29,1,1
-24.5016343467844,15.7698459565811,2017-01-26 21:22:00,29,1,1
-24.5034245900367,15.7671785157281,2017-01-26 21:27:00,29,1,1
-24.5052148332889,15.764511074875,2017-01-26 21:32:00,29,1,1
-24.5070050765412,15.761843634022,2017-01-26 21:37:00,29,1,1
-24.5087953197934,15.7591761931689,2017-01-26 21:42:00,29,1,1
-24.5105855630457,15.7565087523159,2017-01-26 21:47:00,29,1,1
-24.5123758062979,15.7538413114628,2017-01-26 21:52:00,29,1,1
-24.5142782179283,15.7504154224436,2017-01-26 21:57:00,29,1,1
-24.5177509868526,15.7363712590969,2017-01-26 22:02:00,29,1,1
-24.5212237557769,15.7223270957503,2017-01-26 22:07:00,29,1,1
-24.5246965247012,15.7082829324037,2017-01-26 22:12:00,29,1,1
-24.5281692936255,15.6942387690571,2017-01-26 22:17:00,29,1,1
-24.5315761056067,15.6807682259414,2017-01-26 22:22:00,29,1,1
-24.5336355114644,15.6790159246862,2017-01-26 22:27:00,29,1,1
-24.5356949173222,15.677263623431,2017-01-26 22:32:00,29,1,1
-24.5377543231799,15.6755113221757,2017-01-26 22:37:00,29,1,1
-24.5398203384871,15.6737569681629,2017-01-26 22:42:00,29,1,1
-24.5419841040732,15.671972254946,2017-01-26 22:47:00,29,1,1
-24.5441478696592,15.670187541729,2017-01-26 22:52:00,29,1,1
-24.5463116352452,15.6684028285121,2017-01-26 22:57:00,29,1,1
