"lon","lat","dateTime","refID","tripID","contBlock"
-23.7728016831594,17.6836065387128,2017-01-19 09:00:00,34,2,30
-23.7919198687259,17.6816800093803,2017-01-19 09:05:00,34,2,30
-23.8177731156724,17.6771364510638,2017-01-19 09:10:00,34,2,30
-23.8515369115551,17.6692952545442,2017-01-19 09:15:00,34,2,30
-23.8943735102813,17.6574837520415,2017-01-19 09:20:00,34,2,30
-23.9459448856256,17.641929585521,2017-01-19 09:25:00,34,2,30
-24.0030520423255,17.6245772485209,2017-01-19 09:30:00,34,2,30
-24.0621745287464,17.6075641387567,2017-01-19 09:35:00,34,2,30
-24.1198062643818,17.5930113936225,2017-01-19 09:40:00,34,2,30
-24.1741239421296,17.5811361638457,2017-01-19 09:45:00,34,2,30
-24.2265426866696,17.568491452077,2017-01-19 09:50:00,34,2,30
-24.2788455771983,17.5512139360526,2017-01-19 09:55:00,34,2,30
-24.3327858119111,17.5254863190613,2017-01-19 10:00:00,34,2,30
-24.3877410935938,17.4911502677654,2017-01-19 10:05:00,34,2,30
-24.4390261005137,17.4543057046158,2017-01-19 10:10:00,34,2,30
-24.4815573373114,17.4216658568549,2017-01-19 10:15:00,34,2,30
-24.5102943811916,17.3998948727366,2017-01-19 10:20:00,34,2,30
-24.5237164017685,17.3916465045897,2017-01-19 10:25:00,34,2,30
-24.5263769167042,17.3926530951527,2017-01-19 10:30:00,34,2,30
-24.5234316707626,17.3979607801163,2017-01-19 10:35:00,34,2,30
-24.5200103718428,17.4026419221883,2017-01-19 10:40:00,34,2,30
-24.5191151751084,17.4039119747165,2017-01-19 10:45:00,34,2,30
-24.5200763628753,17.4026850802519,2017-01-19 10:50:00,34,2,30
-24.5218601781702,17.40024207928,2017-01-19 10:55:00,34,2,30
-24.5234379869357,17.3978585789934,2017-01-19 11:00:00,34,2,30
-24.5242640241019,17.3963169138455,2017-01-19 11:05:00,34,2,30
-24.5246644181116,17.3955087392196,2017-01-19 11:10:00,34,2,30
-24.5250568482068,17.3952321871729,2017-01-19 11:15:00,34,2,30
-24.5258554241623,17.3952842266774,2017-01-19 11:20:00,34,2,30
-24.5271170639875,17.395345438363,2017-01-19 11:25:00,34,2,30
-24.5282419078161,17.3948823965594,2017-01-19 11:30:00,34,2,30
-24.5285595484267,17.393338688253,2017-01-19 11:35:00,34,2,30
-24.5274160564665,17.3901606116955,2017-01-19 11:40:00,34,2,30
-24.5257574935661,17.3850577273427,2017-01-19 11:45:00,34,2,30
-24.5274452718761,17.3782192868555,2017-01-19 11:50:00,34,2,30
-24.536650423515,17.3698854867041,2017-01-19 11:55:00,34,2,30
-24.5575180732217,17.3602916543168,2017-01-19 12:00:00,34,2,30
-24.5910585528105,17.3490839630556,2017-01-19 12:05:00,34,2,30
-24.632193959903,17.3347643614435,2017-01-19 12:10:00,34,2,30
-24.6751468928734,17.3157033338728,2017-01-19 12:15:00,34,2,30
-24.7141541799587,17.2902884909825,2017-01-19 12:20:00,34,2,30
-24.7452327773574,17.2590499032935,2017-01-19 12:25:00,34,2,30
-24.7678887315821,17.2267169102468,2017-01-19 12:30:00,34,2,30
-24.7820334397976,17.1985067080721,2017-01-19 12:35:00,34,2,30
-24.787581832703,17.1796201424551,2017-01-19 12:40:00,34,2,30
-24.7851380381594,17.1720689719628,2017-01-19 12:45:00,34,2,30
-24.7768154438962,17.1708812334181,2017-01-19 12:50:00,34,2,30
-24.7649273156928,17.1701600780674,2017-01-19 12:55:00,34,2,30
-24.7517881488911,17.1640260222769,2017-01-19 13:00:00,34,2,30
-24.7398715449953,17.1488466400339,2017-01-19 13:05:00,34,2,30
-24.7319658308115,17.1254343733213,2017-01-19 13:10:00,34,2,30
-24.7308963040073,17.0951238038927,2017-01-19 13:15:00,34,2,30
-24.7394657134961,17.0592510856477,2017-01-19 13:20:00,34,2,30
-24.7577484089759,17.0193426021581,2017-01-19 13:25:00,34,2,30
-24.7805197829904,16.9772941913176,2017-01-19 13:30:00,34,2,30
-24.8019464117294,16.9350441389636,2017-01-19 13:35:00,34,2,30
-24.8162207316812,16.8945243211425,2017-01-19 13:40:00,34,2,30
-24.8202032348145,16.8570053037963,2017-01-19 13:45:00,34,2,30
-24.8157050439849,16.8225305785968,2017-01-19 13:50:00,34,2,30
-24.8050750954427,16.7910103336041,2017-01-19 13:55:00,34,2,30
-24.7906569621154,16.7623539476139,2017-01-19 14:00:00,34,2,30
-24.7741452549118,16.7363728784668,2017-01-19 14:05:00,34,2,30
-24.7559742039599,16.7126884069407,2017-01-19 14:10:00,34,2,30
-24.7364332296808,16.6908999636831,2017-01-19 14:15:00,34,2,30
-24.7158117524958,16.6706069793416,2017-01-19 14:20:00,34,2,30
-24.6943991928262,16.6514088845636,2017-01-19 14:25:00,34,2,30
-24.6724849710931,16.6329051099966,2017-01-19 14:30:00,34,2,30
-24.586296897996,16.5908381947082,2017-01-20 09:24:00,34,3,31
-24.5692504632973,16.5891677393273,2017-01-20 09:29:00,34,3,31
-24.5533074474955,16.5884260445765,2017-01-20 09:34:00,34,3,31
-24.5395288302988,16.5895061495234,2017-01-20 09:39:00,34,3,31
-24.5289755643938,16.5933010698307,2017-01-20 09:44:00,34,3,31
-24.5223315546121,16.6003772475213,2017-01-20 09:49:00,34,3,31
-24.5189560187457,16.6101537692808,2017-01-20 09:54:00,34,3,31
-24.5179174152743,16.6217978855208,2017-01-20 09:59:00,34,3,31
-24.5182842062723,16.6344768528659,2017-01-20 10:04:00,34,3,31
-24.5192060773415,16.6474983245849,2017-01-20 10:09:00,34,3,31
-24.5201238130646,16.6606731249039,2017-01-20 10:14:00,34,3,31
-24.5205433865382,16.6739247578215,2017-01-20 10:19:00,34,3,31
-24.5199707779801,16.6871767305959,2017-01-20 10:24:00,34,3,31
-24.5180728700121,16.7004262045306,2017-01-20 10:29:00,34,3,31
-24.5150932073077,16.7139343114586,2017-01-20 10:34:00,34,3,31
-24.5114044718606,16.7280212965996,2017-01-20 10:39:00,34,3,31
-24.5073793442819,16.743007396269,2017-01-20 10:44:00,34,3,31
-24.5033493367685,16.7589476226997,2017-01-20 10:49:00,34,3,31
-24.4994969400653,16.7749369298359,2017-01-20 10:54:00,34,3,31
-24.4959709370425,16.7898531114462,2017-01-20 10:59:00,34,3,31
-24.4929201097434,16.8025739685747,2017-01-20 11:04:00,34,3,31
-24.4904597664163,16.8122717280406,2017-01-20 11:09:00,34,3,31
-24.4885828330966,16.8191950550634,2017-01-20 11:14:00,34,3,31
-24.4872542749031,16.8238385509621,2017-01-20 11:19:00,34,3,31
-24.4864390569548,16.8266968170558,2017-01-20 11:24:00,34,3,31
-24.4861021443704,16.8282644546638,2017-01-20 11:29:00,34,3,31
-24.4862085022689,16.829036065105,2017-01-20 11:34:00,34,3,31
-24.486723095391,16.8295062487388,2017-01-20 11:39:00,34,3,31
-24.4875789914883,16.8300886416521,2017-01-20 11:44:00,34,3,31
-24.48859029084,16.8308949042555,2017-01-20 11:49:00,34,3,31
-24.4895433632048,16.8319663084542,2017-01-20 11:54:00,34,3,31
-24.490224578844,16.8333441257736,2017-01-20 11:59:00,34,3,31
-24.4904869653719,16.835019310629,2017-01-20 12:04:00,34,3,31
-24.4904346595821,16.8367932646291,2017-01-20 12:09:00,34,3,31
-24.4902309188732,16.8384227614772,2017-01-20 12:14:00,34,3,31
-24.490039000644,16.8396645748768,2017-01-20 12:19:00,34,3,31
-24.4900221622933,16.8402754785315,2017-01-20 12:24:00,34,3,31
-24.4903436612199,16.8400122461447,2017-01-20 12:29:00,34,3,31
-24.4911667548224,16.8386316514198,2017-01-20 12:34:00,34,3,31
-24.4926546986764,16.83589047203,2017-01-20 12:39:00,34,3,31
-24.4948667063209,16.8317720029027,2017-01-20 12:44:00,34,3,31
-24.4974777946393,16.8270960005995,2017-01-20 12:49:00,34,3,31
-24.5000743188889,16.8228752531597,2017-01-20 12:54:00,34,3,31
-24.5022426343272,16.8201225486229,2017-01-20 12:59:00,34,3,31
-24.5035690962117,16.8198506750286,2017-01-20 13:04:00,34,3,31
-24.5036400597997,16.8230724204161,2017-01-20 13:09:00,34,3,31
-24.5020418803488,16.8308005728251,2017-01-20 13:14:00,34,3,31
-24.4985506466853,16.8434610847458,2017-01-20 13:19:00,34,3,31
-24.4937090093778,16.8591089751366,2017-01-20 13:24:00,34,3,31
-24.4882531854221,16.875200572586,2017-01-20 13:29:00,34,3,31
-24.4829193919075,16.8891922080947,2017-01-20 13:34:00,34,3,31
-24.4784634546998,16.899092791954,2017-01-20 13:39:00,34,3,31
-24.4757158106717,16.9050137877362,2017-01-20 13:44:00,34,3,31
-24.4755246395988,16.9075666576129,2017-01-20 13:49:00,34,3,31
-24.478738119566,16.907362860365,2017-01-20 13:54:00,34,3,31
-24.4859801593175,16.9045640983713,2017-01-20 13:59:00,34,3,31
-24.4970298082161,16.8976377678946,2017-01-20 14:04:00,34,3,31
-24.5114672037482,16.8846523614082,2017-01-20 14:09:00,34,3,31
-24.5288724833989,16.8636763714126,2017-01-20 14:14:00,34,3,31
-24.5487891721652,16.8335207356472,2017-01-20 14:19:00,34,3,31
-24.5706158022749,16.7959366233973,2017-01-20 14:24:00,34,3,31
-24.593715018441,16.7534029478389,2017-01-20 14:29:00,34,3,31
-24.6041668187979,16.597684629575,2017-01-31 13:11:00,35,1,33
-24.6209757743713,16.560017093989,2017-01-31 13:16:00,35,1,33
-24.638090589631,16.5195571680165,2017-01-31 13:21:00,35,1,33
-24.6558111270145,16.4735672140238,2017-01-31 13:26:00,35,1,33
-24.674436725339,16.4193117832625,2017-01-31 13:31:00,35,1,33
-24.6936840537219,16.3564911562781,2017-01-31 13:36:00,35,1,33
-24.7115718648459,16.2919033995494,2017-01-31 13:41:00,35,1,33
-24.7258113223274,16.2336323915667,2017-01-31 13:46:00,35,1,33
-24.7341148308056,16.1897585997887,2017-01-31 13:51:00,35,1,33
-24.7353663049613,16.1651425201895,2017-01-31 13:56:00,35,1,33
-24.73179777838,16.1554421263425,2017-01-31 14:01:00,35,1,33
-24.7262355602376,16.1546819867396,2017-01-31 14:06:00,35,1,33
-24.7215050980894,16.1568881588238,2017-01-31 14:11:00,35,1,33
-24.719549952729,16.1576106730338,2017-01-31 14:16:00,35,1,33
-24.7197687054081,16.1567974941715,2017-01-31 14:21:00,35,1,33
-24.7211035770804,16.1551852152401,2017-01-31 14:26:00,35,1,33
-24.7224970850855,16.1535101960041,2017-01-31 14:31:00,35,1,33
-24.7231951043346,16.1522700715267,2017-01-31 14:36:00,35,1,33
-24.723318949586,16.1512735568112,2017-01-31 14:41:00,35,1,33
-24.7231469176028,16.1502058311865,2017-01-31 14:46:00,35,1,33
-24.7229572342887,16.1487522110713,2017-01-31 14:51:00,35,1,33
-24.7229492754703,16.1467505627162,2017-01-31 14:56:00,35,1,33
-24.7230926455582,16.1444832870139,2017-01-31 15:01:00,35,1,33
-24.7233153243139,16.1423133153193,2017-01-31 15:06:00,35,1,33
-24.7235453049104,16.1406034645209,2017-01-31 15:11:00,35,1,33
-24.7237268522246,16.1395776690028,2017-01-31 15:16:00,35,1,33
-24.723852111235,16.1390511961553,2017-01-31 15:21:00,35,1,33
-24.7239219895674,16.1387645222866,2017-01-31 15:26:00,35,1,33
-24.7239373976669,16.1384581951754,2017-01-31 15:31:00,35,1,33
-24.7239026669905,16.1379594782993,2017-01-31 15:36:00,35,1,33
-24.723832195451,16.137350799341,2017-01-31 15:41:00,35,1,33
-24.723742223246,16.1367612841693,2017-01-31 15:46:00,35,1,33
-24.7236489850894,16.1363199969803,2017-01-31 15:51:00,35,1,33
-24.723562061893,16.1360811748001,2017-01-31 15:56:00,35,1,33
-24.7234714555068,16.1358788728918,2017-01-31 16:01:00,35,1,33
-24.7233635845713,16.1355068505497,2017-01-31 16:06:00,35,1,33
-24.7232248819208,16.1347589946834,2017-01-31 16:11:00,35,1,33
-24.7230624479899,16.13361501748,2017-01-31 16:16:00,35,1,33
-24.7229453965873,16.1326122020232,2017-01-31 16:21:00,35,1,33
-24.7229544240031,16.1323919711008,2017-01-31 16:26:00,35,1,33
-24.7231702270391,16.1335955775669,2017-01-31 16:31:00,35,1,33
-24.723675329135,16.1362580281804,2017-01-31 16:36:00,35,1,33
-24.7245581823885,16.1384466565483,2017-01-31 16:41:00,35,1,33
-24.725908439603,16.1378302918672,2017-01-31 16:46:00,35,1,33
-24.7278157237598,16.1320781506645,2017-01-31 16:51:00,35,1,33
-24.7302762710825,16.1200723565093,2017-01-31 16:56:00,35,1,33
-24.7329861889062,16.1045931064438,2017-01-31 17:01:00,35,1,33
-24.7355814109004,16.0892021329713,2017-01-31 17:06:00,35,1,33
-24.7376978729358,16.0774609579522,2017-01-31 17:11:00,35,1,33
-24.738981919664,16.0719350311049,2017-01-31 17:16:00,35,1,33
-24.739114353027,16.0718923989663,2017-01-31 17:21:00,35,1,33
-24.7377830955241,16.0759197037001,2017-01-31 17:26:00,35,1,33
-24.7346761633805,16.0826035093355,2017-01-31 17:31:00,35,1,33
-24.7300889005106,16.0900240821581,2017-01-31 17:36:00,35,1,33
