"","TrackId","Date","Time","Latitude","Longitude","Altitude","Satellites"
"1152","8202039_1","2023-10-04"," 11:50:19",14.7453233,-24.4360917,20,10
"1153","8202039_1","2023-10-04"," 11:55:19",14.745645,-24.4347217,20,10
"1154","8202039_1","2023-10-04"," 12:00:19",14.7460383,-24.4332683,22,9
"1155","8202039_1","2023-10-04"," 12:05:19",14.746275,-24.43178,24,10
"1156","8202039_1","2023-10-04"," 12:10:19",14.7464583,-24.4303333,20,10
"1157","8202039_1","2023-10-04"," 12:15:19",14.747365,-24.4318533,14,10
"1158","8202039_1","2023-10-04"," 12:20:19",14.7427233,-24.4337233,20,10
"1159","8202039_1","2023-10-04"," 12:25:19",14.7430633,-24.432145,20,10
"1160","8202039_1","2023-10-04"," 12:30:19",14.743115,-24.43066,22,9
"1161","8202039_1","2023-10-04"," 12:35:19",14.7430067,-24.4284883,20,9
"1162","8202039_1","2023-10-04"," 12:40:19",14.7430683,-24.4269483,20,9
"1163","8202039_1","2023-10-04"," 12:45:19",14.7487883,-24.4291083,38,9
"1164","8202039_1","2023-10-04"," 12:50:19",14.7565667,-24.4293033,26,9
"1165","8202039_1","2023-10-04"," 12:55:19",14.7566583,-24.4278033,26,8
"1166","8202039_1","2023-10-04"," 13:00:19",14.7565433,-24.4263083,36,9
"1167","8202039_1","2023-10-04"," 13:05:25",14.7550667,-24.4255583,42,8
"1168","8202039_1","2023-10-04"," 13:10:19",14.7550317,-24.4241033,36,8
"1169","8202039_1","2023-10-04"," 13:15:19",14.755175,-24.422615,28,8
"1170","8202039_1","2023-10-04"," 13:20:19",14.7553067,-24.4211683,30,8
"1171","8202039_1","2023-10-04"," 13:25:19",14.7552267,-24.4195783,34,8
"1172","8202039_1","2023-10-04"," 13:30:19",14.755105,-24.4183917,40,8
"1173","8202039_1","2023-10-04"," 13:35:19",14.7546583,-24.417005,34,8
"1174","8202039_1","2023-10-04"," 13:40:19",14.74396,-24.417455,32,8
"1175","8202039_1","2023-10-04"," 13:45:19",14.74379,-24.4158717,36,8
"1176","8202039_1","2023-10-04"," 13:50:19",14.743625,-24.4141517,34,9
"1177","8202039_1","2023-10-04"," 13:55:19",14.7433383,-24.4124633,32,8
"1178","8202039_1","2023-10-04"," 14:00:10",14.7433067,-24.410805,36,7
"1179","8202039_1","2023-10-04"," 14:05:11",14.74333,-24.40899,60,6
"1180","8202039_1","2023-10-04"," 14:10:10",14.7433,-24.4072733,62,6
"1181","8202039_1","2023-10-04"," 14:15:13",14.7434217,-24.4057683,30,6
"1182","8202039_1","2023-10-04"," 14:20:10",14.7432783,-24.4039867,28,6
"1183","8202039_1","2023-10-04"," 14:25:14",14.7432617,-24.4021917,40,6
"1184","8202039_1","2023-10-04"," 14:30:19",14.7436317,-24.4004367,58,5
"1185","8202039_1","2023-10-04"," 14:35:13",14.7440267,-24.39872,58,7
"1186","8202039_1","2023-10-04"," 14:40:19",14.7446717,-24.3973233,40,7
"1187","8202039_1","2023-10-04"," 14:45:09",14.744985,-24.3959933,40,5
"1188","8202039_1","2023-10-04"," 14:50:24",14.7452267,-24.39456,38,7
"1189","8202039_1","2023-10-04"," 14:55:30",14.7418217,-24.3958567,36,7
"1190","8202039_1","2023-10-04"," 15:00:31",14.7421933,-24.3944033,26,6
"1191","8202039_1","2023-10-04"," 15:05:15",14.7361933,-24.3923767,80,7
"1192","8202039_1","2023-10-04"," 15:10:16",14.717085,-24.3821,108,6
"1193","8202039_1","2023-10-04"," 15:15:10",14.6996583,-24.365595,30,5
"1194","8202039_1","2023-10-04"," 15:20:16",14.67221,-24.3401833,56,6
"1195","8202039_1","2023-10-04"," 15:25:15",14.666755,-24.3353633,42,6
"1196","8202039_1","2023-10-04"," 15:30:15",14.6660917,-24.3342733,36,6
"1197","8202039_1","2023-10-04"," 15:35:15",14.6654167,-24.3331667,38,5
"1198","8202039_1","2023-10-04"," 15:40:22",14.664735,-24.3322417,40,6
"1199","8202039_1","2023-10-04"," 15:45:13",14.6638517,-24.3312867,40,6
"1200","8202039_1","2023-10-04"," 15:50:25",14.6629433,-24.3304517,50,5
"1201","8202039_1","2023-10-04"," 15:55:23",14.6621067,-24.329555,72,5
"1202","8202039_1","2023-10-04"," 16:00:22",14.65954,-24.3285817,30,5
"1203","8202039_1","2023-10-04"," 16:05:21",14.6585767,-24.327565,44,5
"1204","8202039_1","2023-10-04"," 16:10:26",14.6577517,-24.326725,54,5
"1205","8202039_1","2023-10-04"," 16:15:19",14.656805,-24.3260317,42,5
"1206","8202039_1","2023-10-04"," 16:20:19",14.6557967,-24.3249,54,5
"1207","8202039_1","2023-10-04"," 16:25:19",14.6548017,-24.32372,48,5
"1208","8202039_1","2023-10-04"," 16:30:19",14.6539283,-24.3233017,-2,5
"1209","8202039_1","2023-10-04"," 16:35:19",14.6528183,-24.3217383,42,5
"1210","8202039_1","2023-10-04"," 16:40:19",14.6519233,-24.321705,-26,4
"1211","8202039_1","2023-10-04"," 16:45:21",14.6504617,-24.3192533,44,5
"1212","8202039_1","2023-10-04"," 16:50:19",14.6494167,-24.31882,-4,4
"1213","8202039_1","2023-10-04"," 16:55:30",14.6478783,-24.3160783,52,5
"1214","8202039_1","2023-10-04"," 17:00:09",14.646775,-24.314785,50,6
"1215","8202039_1","2023-10-04"," 17:05:09",14.645515,-24.3132983,52,6
"1216","8202039_1","2023-10-04"," 17:10:09",14.63605,-24.3055483,98,6
"1217","8202039_1","2023-10-04"," 17:15:11",14.5974317,-24.28057,52,5
"1218","8202039_1","2023-10-04"," 17:20:09",14.5935767,-24.276555,56,5
"1219","8202039_1","2023-10-04"," 17:25:10",14.5920217,-24.2753417,118,5
"1220","8202039_1","2023-10-04"," 17:30:11",14.5913383,-24.2749083,28,5
"1221","8202039_1","2023-10-04"," 17:35:13",14.5902167,-24.2741833,30,5
"1222","8202039_1","2023-10-04"," 17:40:11",14.589385,-24.2736083,22,4
"1223","8202039_1","2023-10-04"," 17:45:50",14.5878333,-24.2723317,34,5
"1224","8202039_1","2023-10-04"," 17:50:19",14.5810867,-24.26472,64,5
"1225","8202039_1","2023-10-04"," 17:55:19",14.5523333,-24.2470333,92,5
"1226","8202039_1","2023-10-04"," 18:00:19",14.5106517,-24.238315,106,5
"1227","8202039_1","2023-10-04"," 18:05:54",14.4895,-24.2306267,66,6
"1228","8202039_1","2023-10-04"," 18:10:19",14.4552617,-24.2200167,128,5
"1229","8202039_1","2023-10-04"," 18:15:19",14.4209667,-24.21598,104,5
"1230","8202039_1","2023-10-04"," 18:20:19",14.385685,-24.2137933,132,5
"1231","8202039_1","2023-10-04"," 18:25:19",14.3549233,-24.1961917,94,5
"1232","8202039_1","2023-10-04"," 18:30:19",14.3189033,-24.16775,100,4
"1233","8202039_1","2023-10-04"," 18:35:19",14.2910967,-24.15867,40,5
"1234","8202039_1","2023-10-04"," 18:40:19",14.287735,-24.15128,30,5
"1235","8202039_1","2023-10-04"," 18:45:19",14.28655,-24.150135,36,5
"1236","8202039_1","2023-10-04"," 18:50:19",14.2853083,-24.1489733,24,5
"1237","8202039_1","2023-10-04"," 18:55:19",14.28415,-24.14741,34,5
"1238","8202039_1","2023-10-04"," 19:00:19",14.2830483,-24.1460117,8,5
"1239","8202039_1","2023-10-04"," 19:05:19",14.2780333,-24.1364183,20,5
"1240","8202039_1","2023-10-04"," 19:10:19",14.2770817,-24.1352583,12,4
"1241","8202039_1","2023-10-04"," 19:15:19",14.276015,-24.1342567,10,4
"1242","8202039_1","2023-10-04"," 19:20:20",14.274955,-24.1329467,6,5
"1243","8202039_1","2023-10-04"," 19:25:26",14.2739933,-24.131675,126,3
"1244","8202039_1","2023-10-04"," 19:30:19",14.2731167,-24.1307017,8,4
"1245","8202039_1","2023-10-04"," 19:35:22",14.2528317,-24.1155433,56,4
"1246","8202039_1","2023-10-04"," 19:40:19",14.2171883,-24.094575,68,4
"1247","8202039_1","2023-10-04"," 19:45:19",14.192,-24.073825,70,4
"1248","8202039_1","2023-10-04"," 19:50:19",14.1709833,-24.0484383,-8,4
"1249","8202039_1","2023-10-04"," 19:55:28",14.1591483,-24.0343483,46,4
"1250","8202039_1","2023-10-04"," 20:00:19",14.1443033,-24.01672,38,4
"1251","8202039_1","2023-10-04"," 20:05:19",14.14708,-24.0031183,58,4
"1252","8202039_1","2023-10-04"," 20:10:19",14.1460817,-23.99569,10,4
"1253","8202039_1","2023-10-04"," 20:15:19",14.1450733,-23.9949217,-4,4
"1254","8202039_1","2023-10-04"," 20:20:19",14.1439767,-23.9940533,18,4
"1255","8202039_1","2023-10-04"," 20:25:31",14.1397133,-23.9929033,58,4
"1256","8202039_1","2023-10-04"," 20:30:20",14.1258983,-23.9918183,6,4
"1257","8202039_1","2023-10-04"," 20:36:01",14.12487,-23.9909417,12,7
"1258","8202039_1","2023-10-04"," 20:40:09",14.1241217,-23.9902383,12,7
"1259","8202039_1","2023-10-04"," 20:45:10",14.1232283,-23.98928,4,7
"1260","8202039_1","2023-10-04"," 20:50:09",14.12236,-23.9883883,20,7
"1261","8202039_1","2023-10-04"," 20:55:09",14.1213733,-23.9876233,4,6
"1262","8202039_1","2023-10-04"," 21:00:09",14.1204233,-23.9868733,10,7
"1263","8202039_1","2023-10-04"," 21:05:09",14.1195567,-23.9859367,10,6
"1264","8202039_1","2023-10-04"," 21:10:10",14.1186667,-23.9849717,12,6
"1265","8202039_1","2023-10-04"," 21:15:14",14.1178033,-23.98383,26,5
"1266","8202039_1","2023-10-04"," 21:20:09",14.1167317,-23.9830433,26,6
"1267","8202039_1","2023-10-04"," 21:25:11",14.1157967,-23.9821333,16,6
"1268","8202039_1","2023-10-04"," 21:30:09",14.114735,-23.9812617,24,5
"1269","8202039_1","2023-10-04"," 21:35:10",14.1136517,-23.98019,36,6
"1270","8202039_1","2023-10-04"," 21:40:09",14.1071583,-23.97648,34,6
"1271","8202039_1","2023-10-04"," 21:45:09",14.10605,-23.9756483,50,5
"1272","8202039_1","2023-10-04"," 21:50:09",14.1049817,-23.9744167,138,5
"1273","8202039_1","2023-10-04"," 21:55:09",14.1038767,-23.9737767,90,6
"1274","8202039_1","2023-10-04"," 22:00:09",14.102715,-23.9732567,54,6
"1275","8202039_1","2023-10-04"," 22:05:09",14.1017,-23.973055,-102,5
"1276","8202039_1","2023-10-04"," 22:10:09",14.100015,-23.971755,116,6
"1277","8202039_1","2023-10-04"," 22:15:09",14.098965,-23.9712467,66,5
"1278","8202039_1","2023-10-04"," 22:20:09",14.0976233,-23.9704683,94,6
"1279","8202039_1","2023-10-04"," 22:25:09",14.0964117,-23.9698883,58,6
"1280","8202039_1","2023-10-04"," 22:30:09",14.0951,-23.96928,78,6
"1281","8202039_1","2023-10-04"," 22:35:10",14.0940183,-23.9689283,0,6
"1282","8202039_1","2023-10-04"," 22:40:19",14.0928267,-23.9684067,40,6
"1283","8202039_1","2023-10-04"," 22:45:33",14.0929517,-23.9689983,54,6
"1284","8202039_1","2023-10-04"," 22:50:20",14.09184,-23.9684167,84,6
"1285","8202039_1","2023-10-04"," 22:55:20",14.0905917,-23.9679567,84,6
"1286","8202039_1","2023-10-04"," 23:00:34",14.0866617,-23.9664233,80,6
"1287","8202039_1","2023-10-04"," 23:05:25",14.086895,-23.9678217,44,6
"1288","8202039_1","2023-10-04"," 23:10:19",14.0856867,-23.9673083,64,6
"1289","8202039_1","2023-10-04"," 23:15:25",14.0845083,-23.9668633,108,4
"1290","8202039_1","2023-10-04"," 23:20:25",14.0835033,-23.96678,60,4
"1291","8202039_1","2023-10-04"," 23:25:26",14.08239,-23.9665267,52,5
"1292","8202039_1","2023-10-04"," 23:30:25",14.08131,-23.966245,40,4
"1293","8202039_1","2023-10-04"," 23:35:31",14.0800783,-23.9657183,90,4
"1294","8202039_1","2023-10-04"," 23:40:19",14.0789683,-23.9654,52,4
"1295","8202039_1","2023-10-04"," 23:45:32",14.0777533,-23.9650783,-30,4
"1296","8202039_1","2023-10-04"," 23:50:25",14.076335,-23.9644533,0,5
"1297","8202039_1","2023-10-04"," 23:55:46",14.07512,-23.9639367,16,5
"1298","8202039_1","2023-10-05"," 00:05:29",14.0721983,-23.963025,14,5
"1299","8202039_1","2023-10-05"," 00:15:51",14.0673033,-23.96047,-2,4
"1300","8202039_1","2023-10-05"," 00:25:35",14.0645117,-23.95973,4,5
"1301","8202039_1","2023-10-05"," 00:30:37",14.063265,-23.9595583,24,4
"1302","8202039_1","2023-10-05"," 01:16:01",14.0507167,-23.9569233,38,5
"1303","8202039_1","2023-10-05"," 01:20:26",14.04976,-23.9566833,38,5
"1304","8202039_1","2023-10-05"," 01:25:25",14.0484383,-23.9564067,38,4
"1305","8202039_1","2023-10-05"," 01:30:35",14.0472733,-23.9562517,22,4
"1306","8202039_1","2023-10-05"," 01:35:22",14.0330083,-23.9525833,16,4
"1307","8202039_1","2023-10-05"," 01:40:50",14.031725,-23.95254,14,4
"1308","8202039_1","2023-10-05"," 01:45:27",14.0305033,-23.9525083,30,4
"1309","8202039_1","2023-10-05"," 01:50:27",14.0293167,-23.952365,16,4
"1310","8202039_1","2023-10-05"," 01:55:30",14.0254317,-23.9499767,12,4
"1311","8202039_1","2023-10-05"," 02:00:19",14.0238883,-23.9491833,12,4
"1312","8202039_1","2023-10-05"," 02:05:22",14.022795,-23.9492683,16,4
"1313","8202039_1","2023-10-05"," 02:10:55",14.021505,-23.9430333,52,5
"1314","8202039_1","2023-10-05"," 02:15:11",14.0168683,-23.9316167,50,5
"1315","8202039_1","2023-10-05"," 02:20:11",14.0056833,-23.940555,66,5
"1316","8202039_1","2023-10-05"," 02:25:12",13.9910733,-23.9514067,178,5
"1317","8202039_1","2023-10-05"," 02:30:10",13.9768183,-23.9423833,94,6
"1318","8202039_1","2023-10-05"," 02:35:14",13.9670867,-23.9446667,56,6
"1319","8202039_1","2023-10-05"," 02:40:19",13.9542,-23.9259283,66,5
"1320","8202039_1","2023-10-05"," 02:45:10",13.9336883,-23.9122083,30,6
"1321","8202039_1","2023-10-05"," 02:50:12",13.9325333,-23.91127,12,5
"1322","8202039_1","2023-10-05"," 02:55:12",13.93169,-23.91123,-10,6
"1323","8202039_1","2023-10-05"," 03:00:13",13.9307317,-23.9110517,-2,6
"1324","8202039_1","2023-10-05"," 03:05:10",13.9298467,-23.910875,-6,6
"1325","8202039_1","2023-10-05"," 03:10:10",13.9290467,-23.9107583,8,5
"1326","8202039_1","2023-10-05"," 03:15:12",13.9284167,-23.9105267,6,5
"1327","8202039_1","2023-10-05"," 03:20:16",13.9274683,-23.9099433,-38,5
"1328","8202039_1","2023-10-05"," 03:25:12",13.9269667,-23.9101033,6,5
"1329","8202039_1","2023-10-05"," 03:30:12",13.9211417,-23.9112183,436,5
"1330","8202039_1","2023-10-05"," 03:35:13",13.92537,-23.909165,-44,5
"1331","8202039_1","2023-10-05"," 03:40:16",13.92467,-23.9091567,-28,5
"1332","8202039_1","2023-10-05"," 03:45:12",13.9216417,-23.9083533,-4,7
"1333","8202039_1","2023-10-05"," 03:50:13",13.9166133,-23.9057467,-18,6
"1334","8202039_1","2023-10-05"," 03:55:15",13.91583,-23.90553,-50,5
"1335","8202039_1","2023-10-05"," 04:00:22",13.9146,-23.905445,40,5
"1336","8202039_1","2023-10-05"," 04:05:13",13.914725,-23.9050267,-44,5
"1337","8202039_1","2023-10-05"," 04:10:19",13.9135167,-23.9052083,42,6
"1338","8202039_1","2023-10-05"," 04:15:18",13.9132333,-23.9046133,-28,5
"1339","8202039_1","2023-10-05"," 04:20:25",13.9138667,-23.9040683,-250,5
"1340","8202039_1","2023-10-05"," 04:25:25",13.9129833,-23.904165,-236,5
"1341","8202039_1","2023-10-05"," 04:30:20",13.9113067,-23.9042267,0,5
"1342","8202039_1","2023-10-05"," 04:35:20",13.9105933,-23.904115,4,5
"1343","8202039_1","2023-10-05"," 04:40:19",13.9066167,-23.9016967,148,5
"1344","8202039_1","2023-10-05"," 04:45:20",13.9127467,-23.900385,-1650,5
"1345","8202039_1","2023-10-05"," 04:50:36",13.905835,-23.9008467,38,5
"1346","8202039_1","2023-10-05"," 04:55:26",13.90541,-23.900415,2,5
"1347","8202039_1","2023-10-05"," 05:00:26",13.9048683,-23.8998733,30,5
"1348","8202039_1","2023-10-05"," 05:05:43",13.9046667,-23.89967,-84,5
"1349","8202039_1","2023-10-05"," 05:10:27",13.9041717,-23.8993333,-138,5
"1350","8202039_1","2023-10-05"," 05:15:26",13.9035283,-23.8993217,-256,5
"1351","8202039_1","2023-10-05"," 05:20:20",13.9023033,-23.8988783,-38,5
"1352","8202039_1","2023-10-05"," 05:25:30",13.9022483,-23.89881,-218,5
"1353","8202039_1","2023-10-05"," 05:30:28",13.90157,-23.8987167,-170,5
"1354","8202039_1","2023-10-05"," 05:35:32",13.9007083,-23.89854,-112,5
"1355","8202039_1","2023-10-05"," 05:40:36",13.8994917,-23.8964983,514,6
"1356","8202039_1","2023-10-05"," 05:45:35",13.8988717,-23.8971333,204,6
"1357","8202039_1","2023-10-05"," 05:50:20",13.8986567,-23.8975117,-44,6
"1358","8202039_1","2023-10-05"," 05:55:20",13.8977533,-23.896795,128,6
"1359","8202039_1","2023-10-05"," 06:00:20",13.8970433,-23.8966933,98,5
"1360","8202039_1","2023-10-05"," 06:05:34",13.896105,-23.896285,230,5
"1361","8202039_1","2023-10-05"," 06:10:35",13.895235,-23.8959017,108,6
"1362","8202039_1","2023-10-05"," 06:15:31",13.894565,-23.8955883,202,5
"1363","8202039_1","2023-10-05"," 06:20:19",13.8939817,-23.8952833,186,5
"1364","8202039_1","2023-10-05"," 06:25:13",13.8933383,-23.8949317,158,5
"1365","8202039_1","2023-10-05"," 06:30:14",13.8927083,-23.8944383,156,5
"1366","8202039_1","2023-10-05"," 06:35:21",13.8920133,-23.8939133,152,5
"1367","8202039_1","2023-10-05"," 06:40:41",13.891285,-23.8933533,40,6
"1368","8202039_1","2023-10-05"," 06:45:20",13.890215,-23.8981483,140,6
"1369","8202039_1","2023-10-05"," 06:50:18",13.8896617,-23.8976117,94,6
"1370","8202039_1","2023-10-05"," 06:55:13",13.8890667,-23.8969733,4,6
"1371","8202039_1","2023-10-05"," 07:00:17",13.8883767,-23.8963183,-50,6
"1372","8202039_1","2023-10-05"," 07:05:18",13.887825,-23.8957317,-20,6
"1373","8202039_1","2023-10-05"," 07:10:15",13.8872017,-23.8950617,-56,6
"1374","8202039_1","2023-10-05"," 07:15:18",13.8866817,-23.8946317,0,5
"1375","8202039_1","2023-10-05"," 07:20:31",13.8858933,-23.8939483,-62,6
"1376","8202039_1","2023-10-05"," 07:25:14",13.8851367,-23.8933383,-112,6
"1377","8202039_1","2023-10-05"," 07:30:12",13.883795,-23.8881117,-26,6
"1378","8202039_1","2023-10-05"," 07:35:15",13.881015,-23.8752583,-102,6
"1379","8202039_1","2023-10-05"," 07:40:15",13.8689317,-23.8540217,-22,6
"1380","8202039_1","2023-10-05"," 07:45:16",13.844755,-23.8327817,-28,6
"1381","8202039_1","2023-10-05"," 07:50:20",13.8304317,-23.81604,68,6
"1382","8202039_1","2023-10-05"," 07:55:22",13.81587,-23.7994383,4,7
"1383","8202039_1","2023-10-05"," 08:00:20",13.8054,-23.7813667,84,7
"1384","8202039_1","2023-10-05"," 08:05:13",13.8008617,-23.7729183,84,6
"1385","8202039_1","2023-10-05"," 08:10:15",13.7978717,-23.7681217,-30,5
"1386","8202039_1","2023-10-05"," 08:15:15",13.797,-23.7681367,0,5
"1387","8202039_1","2023-10-05"," 08:20:16",13.7960817,-23.7685367,106,5
"1388","8202039_1","2023-10-05"," 08:25:20",13.7944883,-23.7674483,24,5
"1389","8202039_1","2023-10-05"," 08:30:26",13.7937267,-23.767525,46,6
"1390","8202039_1","2023-10-05"," 08:35:44",13.7922,-23.7672067,72,6
"1391","8202039_1","2023-10-05"," 08:51:04",13.7877267,-23.76731,26,6
"1392","8202039_1","2023-10-05"," 08:55:33",13.7880233,-23.7605033,20,6
"1393","8202039_1","2023-10-05"," 09:00:21",13.7874433,-23.7621967,104,4
"1394","8202039_1","2023-10-05"," 09:05:16",13.7867017,-23.7618433,58,5
"1395","8202039_1","2023-10-05"," 09:10:17",13.78622,-23.7622933,-46,6
"1396","8202039_1","2023-10-05"," 09:15:15",13.7850217,-23.7621283,-48,6
"1397","8202039_1","2023-10-05"," 09:20:14",13.7838167,-23.7618817,-44,7
"1398","8202039_1","2023-10-05"," 09:25:14",13.782475,-23.76125,30,8
"1399","8202039_1","2023-10-05"," 09:30:16",13.7814617,-23.7609267,4,5
"1400","8202039_1","2023-10-05"," 09:35:15",13.781465,-23.7611567,-74,5
"1401","8202039_1","2023-10-05"," 09:40:15",13.7784833,-23.7592667,224,5
"1402","8202039_1","2023-10-05"," 09:45:14",13.7784583,-23.7600717,-82,7
"1403","8202039_1","2023-10-05"," 09:50:19",13.7765967,-23.75887,240,7
"1404","8202039_1","2023-10-05"," 09:55:20",13.775965,-23.760345,132,9
"1405","8202039_1","2023-10-05"," 10:00:15",13.7746717,-23.7593333,-16,10
"1406","8202039_1","2023-10-05"," 10:05:20",13.7732417,-23.7588383,18,10
"1407","8202039_1","2023-10-05"," 10:10:14",13.7719933,-23.758385,26,6
"1408","8202039_1","2023-10-05"," 10:15:12",13.7707117,-23.7581633,-28,9
"1409","8202039_1","2023-10-05"," 10:20:20",13.76927,-23.7578,4,9
"1410","8202039_1","2023-10-05"," 10:25:13",13.7678967,-23.757715,4,8
"1411","8202039_1","2023-10-05"," 10:30:13",13.7665533,-23.7575217,-26,8
"1412","8202039_1","2023-10-05"," 10:35:12",13.7651583,-23.75733,-26,9
"1413","8202039_1","2023-10-05"," 10:40:13",13.7637667,-23.7569467,-64,6
"1414","8202039_1","2023-10-05"," 10:45:12",13.7587683,-23.7535383,-16,8
"1415","8202039_1","2023-10-05"," 10:50:19",13.7418533,-23.7332367,40,10
"1416","8202039_1","2023-10-05"," 10:55:21",13.7294267,-23.71393,36,10
"1417","8202039_1","2023-10-05"," 11:00:12",13.73489,-23.7011717,90,9
"1418","8202039_1","2023-10-05"," 11:05:12",13.7354583,-23.6857,64,9
"1419","8202039_1","2023-10-05"," 11:10:12",13.7372917,-23.684985,-36,9
"1420","8202039_1","2023-10-05"," 11:15:13",13.7362067,-23.6852083,-28,9
"1421","8202039_1","2023-10-05"," 11:20:12",13.7350683,-23.685525,-48,8
"1422","8202039_1","2023-10-05"," 11:25:12",13.7340283,-23.685715,-42,9
"1423","8202039_1","2023-10-05"," 11:30:12",13.7331433,-23.685835,-38,9
"1424","8202039_1","2023-10-05"," 11:35:12",13.7321033,-23.6860867,-32,9
"1425","8202039_1","2023-10-05"," 11:40:12",13.730915,-23.6862367,-40,8
"1426","8202039_1","2023-10-05"," 11:45:12",13.7296767,-23.686505,-36,7
"1427","8202039_1","2023-10-05"," 11:50:12",13.7285683,-23.686775,-26,7
"1428","8202039_1","2023-10-05"," 11:55:13",13.7273483,-23.687105,-32,8
"1429","8202039_1","2023-10-05"," 12:00:12",13.7262567,-23.6874617,-24,9
"1430","8202039_1","2023-10-05"," 12:05:12",13.7253,-23.6879517,-20,8
"1431","8202039_1","2023-10-05"," 12:10:13",13.7226567,-23.686315,-12,8
"1432","8202039_1","2023-10-05"," 12:15:13",13.7216167,-23.6868517,-16,8
"1433","8202039_1","2023-10-05"," 12:20:12",13.7204317,-23.687305,-10,8
"1434","8202039_1","2023-10-05"," 12:25:12",13.7194633,-23.6877483,-8,8
"1435","8202039_1","2023-10-05"," 12:30:12",13.7174067,-23.6867233,-4,8
"1436","8202039_1","2023-10-05"," 12:35:13",13.716175,-23.6871,-8,7
"1437","8202039_1","2023-10-05"," 12:40:13",13.7151367,-23.6874817,10,7
"1438","8202039_1","2023-10-05"," 12:45:13",13.7139633,-23.6880683,6,8
"1439","8202039_1","2023-10-05"," 12:50:13",13.7127767,-23.6885483,0,7
"1440","8202039_1","2023-10-05"," 12:55:13",13.7117017,-23.6890633,10,7
"1441","8202039_1","2023-10-05"," 13:00:12",13.7107017,-23.6896283,2,7
"1442","8202039_1","2023-10-05"," 13:05:12",13.7097667,-23.69032,2,8
"1443","8202039_1","2023-10-05"," 13:10:13",13.7087583,-23.6909317,10,8
"1444","8202039_1","2023-10-05"," 13:15:13",13.707695,-23.6915467,4,8
"1445","8202039_1","2023-10-05"," 13:20:12",13.70667,-23.69208,10,7
"1446","8202039_1","2023-10-05"," 13:25:12",13.7054733,-23.6926967,12,8
"1447","8202039_1","2023-10-05"," 13:30:12",13.7043217,-23.6932883,16,7
"1448","8202039_1","2023-10-05"," 13:35:13",13.7030717,-23.6938483,10,7
"1449","8202039_1","2023-10-05"," 13:40:12",13.701745,-23.694435,18,8
"1450","8202039_1","2023-10-05"," 13:45:13",13.70028,-23.69521,16,7
"1451","8202039_1","2023-10-05"," 13:50:13",13.6988317,-23.6958417,18,7
"1452","8202039_1","2023-10-05"," 13:55:13",13.697495,-23.6964317,20,7
"1453","8202039_1","2023-10-05"," 14:00:13",13.6971733,-23.6895217,86,7
"1454","8202039_1","2023-10-05"," 14:05:11",13.6964033,-23.678955,60,4
"1455","8202039_1","2023-10-05"," 14:10:12",13.6994417,-23.6678967,74,8
"1456","8202039_1","2023-10-05"," 14:15:11",13.693015,-23.6540267,64,5
"1457","8202039_1","2023-10-05"," 14:20:13",13.6918417,-23.6542933,22,8
"1458","8202039_1","2023-10-05"," 14:25:14",13.6906583,-23.6548717,16,9
"1459","8202039_1","2023-10-05"," 14:30:13",13.6894783,-23.655515,14,8
"1460","8202039_1","2023-10-05"," 14:35:12",13.688265,-23.6563167,18,7
"1461","8202039_1","2023-10-05"," 14:40:13",13.6870983,-23.6570417,20,9
"1462","8202039_1","2023-10-05"," 14:45:13",13.686025,-23.6577283,18,8
"1463","8202039_1","2023-10-05"," 14:50:13",13.6850633,-23.6585383,14,8
"1464","8202039_1","2023-10-05"," 14:55:13",13.683765,-23.6593467,18,9
"1465","8202039_1","2023-10-05"," 15:00:13",13.6825367,-23.6599317,12,9
"1466","8202039_1","2023-10-05"," 15:05:13",13.6807667,-23.6596083,10,7
"1467","8202039_1","2023-10-05"," 15:10:13",13.6798167,-23.6588517,34,7
"1468","8202039_1","2023-10-05"," 15:15:13",13.6723167,-23.6538233,40,7
"1469","8202039_1","2023-10-05"," 15:20:13",13.671065,-23.6543117,54,6
"1470","8202039_1","2023-10-05"," 15:25:14",13.6695883,-23.6548317,-8,7
"1471","8202039_1","2023-10-05"," 15:30:13",13.66829,-23.65519,0,8
"1472","8202039_1","2023-10-05"," 15:35:13",13.6668117,-23.6558783,8,9
"1473","8202039_1","2023-10-05"," 15:40:14",13.6655583,-23.6564983,4,8
"1474","8202039_1","2023-10-05"," 15:45:13",13.6643583,-23.65685,40,8
"1475","8202039_1","2023-10-05"," 15:50:13",13.6627883,-23.6572933,44,8
"1476","8202039_1","2023-10-05"," 15:55:13",13.6618683,-23.658935,44,7
"1477","8202039_1","2023-10-05"," 16:00:13",13.66074,-23.6594667,6,6
"1478","8202039_1","2023-10-05"," 16:05:15",13.6595083,-23.659635,44,6
"1479","8202039_1","2023-10-05"," 16:10:14",13.6579483,-23.6600783,104,6
"1480","8202039_1","2023-10-05"," 16:15:13",13.6566183,-23.6607933,36,6
"1481","8202039_1","2023-10-05"," 16:20:14",13.655475,-23.6609467,-24,6
"1482","8202039_1","2023-10-05"," 16:25:15",13.6543483,-23.6613433,2,6
"1483","8202039_1","2023-10-05"," 16:30:16",13.65309,-23.6617267,142,8
"1484","8202039_1","2023-10-05"," 16:35:14",13.651755,-23.6620817,106,7
"1485","8202039_1","2023-10-05"," 16:40:16",13.6508267,-23.66251,60,6
"1486","8202039_1","2023-10-05"," 16:45:15",13.6497167,-23.6629733,84,7
