"","ID","Date_Time","Latitude","Longitude","BirdId","trip_id","Date","Time","DateTime","nestLoc_lat","nestLoc_lon","tripID","X","Y","Returns","StartsOut","ColDist","dataGroup.Longitude","dataGroup.Latitude"
"113","280136_1",2019-01-04 10:59:42,15.2603112520006,-26.3352564500915,"280136","280136_1",2019-01-04,"10:59:42",2019-01-04 10:59:42,14.970429,-24.638775,"280136_1_01",-26.3352564500915,15.2603112520006,"Yes","",185157.85809322,-26.3352564500915,15.2603112520006
"114","280136_1",2019-01-04 12:59:42,15.3961304275266,-26.3747135785112,"280136","280136_1",2019-01-04,"12:59:42",2019-01-04 12:59:42,14.970429,-24.638775,"280136_1_01",-26.3747135785112,15.3961304275266,"Yes","",192395.162039896,-26.3747135785112,15.3961304275266
"115","280136_1",2019-01-04 14:59:42,15.3277255181594,-26.2735560623509,"280136","280136_1",2019-01-04,"14:59:42",2019-01-04 14:59:42,14.970429,-24.638775,"280136_1_01",-26.2735560623509,15.3277255181594,"Yes","",180091.253068101,-26.2735560623509,15.3277255181594
"116","280136_1",2019-01-04 16:59:42,15.1313104774906,-26.1038118871862,"280136","280136_1",2019-01-04,"16:59:42",2019-01-04 16:59:42,14.970429,-24.638775,"280136_1_01",-26.1038118871862,15.1313104774906,"Yes","",158530.397466614,-26.1038118871862,15.1313104774906
"117","280136_1",2019-01-04 18:59:42,14.9461047002778,-25.9270108084118,"280136","280136_1",2019-01-04,"18:59:42",2019-01-04 18:59:42,14.970429,-24.638775,"280136_1_01",-25.9270108084118,14.9461047002778,"Yes","",138603.204549361,-25.9270108084118,14.9461047002778
"118","280136_1",2019-01-04 20:59:42,14.6802549610154,-25.6951262096249,"280136","280136_1",2019-01-04,"20:59:42",2019-01-04 20:59:42,14.970429,-24.638775,"280136_1_01",-25.6951262096249,14.6802549610154,"Yes","",118148.528560293,-25.6951262096249,14.6802549610154
"119","280136_1",2019-01-04 22:59:42,14.5139111187014,-25.4710591070019,"280136","280136_1",2019-01-04,"22:59:42",2019-01-04 22:59:42,14.970429,-24.638775,"280136_1_01",-25.4710591070019,14.5139111187014,"Yes","",102872.961743057,-25.4710591070019,14.5139111187014
"120","280136_1",2019-01-05 00:59:42,14.5657567875606,-25.1580654794893,"280136","280136_1",2019-01-05,"00:59:42",2019-01-05 00:59:42,14.970429,-24.638775,"280136_1_01",-25.1580654794893,14.5657567875606,"Yes","",71628.5850397366,-25.1580654794893,14.5657567875606
"121","280136_1",2019-01-05 02:59:42,14.7444371707552,-24.7784757433789,"280136","280136_1",2019-01-05,"02:59:42",2019-01-05 02:59:42,14.970429,-24.638775,"280136_1_01",-24.7784757433789,14.7444371707552,"Yes","",29177.0476416634,-24.7784757433789,14.7444371707552
"135","280136_1",2019-01-06 06:59:42,14.6489062739063,-24.3815023240777,"280136","280136_1",2019-01-06,"06:59:42",2019-01-06 06:59:42,14.970429,-24.638775,"280136_1_02",-24.3815023240777,14.6489062739063,"Yes","",45083.7330504872,-24.3815023240777,14.6489062739063
"136","280136_1",2019-01-06 08:59:42,14.2564321414185,-24.1369939058076,"280136","280136_1",2019-01-06,"08:59:42",2019-01-06 08:59:42,14.970429,-24.638775,"280136_1_02",-24.1369939058076,14.2564321414185,"Yes","",95726.6145171207,-24.1369939058076,14.2564321414185
"137","280136_1",2019-01-06 10:59:42,14.0189239162171,-23.9475911493964,"280136","280136_1",2019-01-06,"10:59:42",2019-01-06 10:59:42,14.970429,-24.638775,"280136_1_02",-23.9475911493964,14.0189239162171,"Yes","",128975.322678378,-23.9475911493964,14.0189239162171
"138","280136_1",2019-01-06 12:59:42,14.0249226141778,-24.0263391780111,"280136","280136_1",2019-01-06,"12:59:42",2019-01-06 12:59:42,14.970429,-24.638775,"280136_1_02",-24.0263391780111,14.0249226141778,"Yes","",123702.589747026,-24.0263391780111,14.0249226141778
"139","280136_1",2019-01-06 14:59:42,13.9365972286735,-24.0148247940077,"280136","280136_1",2019-01-06,"14:59:42",2019-01-06 14:59:42,14.970429,-24.638775,"280136_1_02",-24.0148247940077,13.9365972286735,"Yes","",132701.232174695,-24.0148247940077,13.9365972286735
"140","280136_1",2019-01-06 16:59:42,13.9210687796302,-24.0385281399583,"280136","280136_1",2019-01-06,"16:59:42",2019-01-06 16:59:42,14.970429,-24.638775,"280136_1_02",-24.0385281399583,13.9210687796302,"Yes","",132923.231960092,-24.0385281399583,13.9210687796302
"141","280136_1",2019-01-06 18:59:42,14.1457428594523,-24.223269610424,"280136","280136_1",2019-01-06,"18:59:42",2019-01-06 18:59:42,14.970429,-24.638775,"280136_1_02",-24.223269610424,14.1457428594523,"Yes","",101641.000586895,-24.223269610424,14.1457428594523
"142","280136_1",2019-01-06 20:59:42,14.4852637338155,-24.3928928936019,"280136","280136_1",2019-01-06,"20:59:42",2019-01-06 20:59:42,14.970429,-24.638775,"280136_1_02",-24.3928928936019,14.4852637338155,"Yes","",59855.9455237586,-24.3928928936019,14.4852637338155
"143","280136_1",2019-01-06 22:59:42,14.7711716447658,-24.5114520816436,"280136","280136_1",2019-01-06,"22:59:42",2019-01-06 22:59:42,14.970429,-24.638775,"280136_1_02",-24.5114520816436,14.7711716447658,"Yes","",25957.9078958385,-24.5114520816436,14.7711716447658
"148","280136_1",2019-01-07 08:59:42,14.4983099361349,-24.3601808907565,"280136","280136_1",2019-01-07,"08:59:42",2019-01-07 08:59:42,14.970429,-24.638775,"280136_1_03",-24.3601808907565,14.4983099361349,"Yes","",60238.9797411613,-24.3601808907565,14.4983099361349
"149","280136_1",2019-01-07 10:59:42,14.161017756362,-24.1083209561587,"280136","280136_1",2019-01-07,"10:59:42",2019-01-07 10:59:42,14.970429,-24.638775,"280136_1_03",-24.1083209561587,14.161017756362,"Yes","",106244.641194231,-24.1083209561587,14.161017756362
"150","280136_1",2019-01-07 12:59:42,14.0067261971086,-23.9782484713212,"280136","280136_1",2019-01-07,"12:59:42",2019-01-07 12:59:42,14.970429,-24.638775,"280136_1_03",-23.9782484713212,14.0067261971086,"Yes","",128216.01633154,-23.9782484713212,14.0067261971086
"151","280136_1",2019-01-07 14:59:42,13.9000822428859,-23.9205380121759,"280136","280136_1",2019-01-07,"14:59:42",2019-01-07 14:59:42,14.970429,-24.638775,"280136_1_03",-23.9205380121759,13.9000822428859,"Yes","",141499.754797452,-23.9205380121759,13.9000822428859
"152","280136_1",2019-01-07 16:59:42,13.7189170005204,-23.8263704428556,"280136","280136_1",2019-01-07,"16:59:42",2019-01-07 16:59:42,14.970429,-24.638775,"280136_1_03",-23.8263704428556,13.7189170005204,"Yes","",163869.170117383,-23.8263704428556,13.7189170005204
"153","280136_1",2019-01-07 18:59:42,13.6405452611261,-23.8030245446679,"280136","280136_1",2019-01-07,"18:59:42",2019-01-07 18:59:42,14.970429,-24.638775,"280136_1_03",-23.8030245446679,13.6405452611261,"Yes","",172568.853677674,-23.8030245446679,13.6405452611261
"154","280136_1",2019-01-07 20:59:42,13.664843246543,-23.792173012288,"280136","280136_1",2019-01-07,"20:59:42",2019-01-07 20:59:42,14.970429,-24.638775,"280136_1_03",-23.792173012288,13.664843246543,"Yes","",170902.767816986,-23.792173012288,13.664843246543
"155","280136_1",2019-01-07 22:59:42,13.7912228980904,-23.7352388358162,"280136","280136_1",2019-01-07,"22:59:42",2019-01-07 22:59:42,14.970429,-24.638775,"280136_1_03",-23.7352388358162,13.7912228980904,"Yes","",162844.063767196,-23.7352388358162,13.7912228980904
"156","280136_1",2019-01-08 00:59:42,13.6658578610343,-23.4759500447624,"280136","280136_1",2019-01-08,"00:59:42",2019-01-08 00:59:42,14.970429,-24.638775,"280136_1_03",-23.4759500447624,13.6658578610343,"Yes","",191234.017615643,-23.4759500447624,13.6658578610343
"157","280136_1",2019-01-08 02:59:42,13.5859241981076,-23.2010783586871,"280136","280136_1",2019-01-08,"02:59:42",2019-01-08 02:59:42,14.970429,-24.638775,"280136_1_03",-23.2010783586871,13.5859241981076,"Yes","",218011.34108066,-23.2010783586871,13.5859241981076
"158","280136_1",2019-01-08 04:59:42,13.5121744911004,-22.9762374498063,"280136","280136_1",2019-01-08,"04:59:42",2019-01-08 04:59:42,14.970429,-24.638775,"280136_1_03",-22.9762374498063,13.5121744911004,"Yes","",241289.756182854,-22.9762374498063,13.5121744911004
"159","280136_1",2019-01-08 06:59:42,13.3859950651943,-22.7529390277088,"280136","280136_1",2019-01-08,"06:59:42",2019-01-08 06:59:42,14.970429,-24.638775,"280136_1_03",-22.7529390277088,13.3859950651943,"Yes","",268645.062864909,-22.7529390277088,13.3859950651943
"160","280136_1",2019-01-08 08:59:42,13.2095125589657,-22.5685258170181,"280136","280136_1",2019-01-08,"08:59:42",2019-01-08 08:59:42,14.970429,-24.638775,"280136_1_03",-22.5685258170181,13.2095125589657,"Yes","",296538.74320596,-22.5685258170181,13.2095125589657
"161","280136_1",2019-01-08 10:59:42,13.1208626797484,-22.4765535985865,"280136","280136_1",2019-01-08,"10:59:42",2019-01-08 10:59:42,14.970429,-24.638775,"280136_1_03",-22.4765535985865,13.1208626797484,"Yes","",310503.775037171,-22.4765535985865,13.1208626797484
"162","280136_1",2019-01-08 12:59:42,13.0842343333824,-22.4355944507476,"280136","280136_1",2019-01-08,"12:59:42",2019-01-08 12:59:42,14.970429,-24.638775,"280136_1_03",-22.4355944507476,13.0842343333824,"Yes","",316515.387820898,-22.4355944507476,13.0842343333824
"163","280136_1",2019-01-08 14:59:42,13.063600823676,-22.4040984176743,"280136","280136_1",2019-01-08,"14:59:42",2019-01-08 14:59:42,14.970429,-24.638775,"280136_1_03",-22.4040984176743,13.063600823676,"Yes","",320586.588293745,-22.4040984176743,13.063600823676
"164","280136_1",2019-01-08 16:59:42,13.0229266736977,-22.3405423017368,"280136","280136_1",2019-01-08,"16:59:42",2019-01-08 16:59:42,14.970429,-24.638775,"280136_1_03",-22.3405423017368,13.0229266736977,"Yes","",328734.975524321,-22.3405423017368,13.0229266736977
"165","280136_1",2019-01-08 18:59:42,13.0048669803439,-22.3078642121919,"280136","280136_1",2019-01-08,"18:59:42",2019-01-08 18:59:42,14.970429,-24.638775,"280136_1_03",-22.3078642121919,13.0048669803439,"Yes","",332718.832391298,-22.3078642121919,13.0048669803439
"166","280136_1",2019-01-08 20:59:42,13.0522122559384,-22.3692014204882,"280136","280136_1",2019-01-08,"20:59:42",2019-01-08 20:59:42,14.970429,-24.638775,"280136_1_03",-22.3692014204882,13.0522122559384,"Yes","",324262.05781265,-22.3692014204882,13.0522122559384
"167","280136_1",2019-01-08 22:59:42,13.207630255507,-22.5876119704499,"280136","280136_1",2019-01-08,"22:59:42",2019-01-08 22:59:42,14.970429,-24.638775,"280136_1_03",-22.5876119704499,13.207630255507,"Yes","",295126.300436302,-22.5876119704499,13.207630255507
"168","280136_1",2019-01-09 00:59:42,13.3065168198062,-22.6878642633848,"280136","280136_1",2019-01-09,"00:59:42",2019-01-09 00:59:42,14.970429,-24.638775,"280136_1_03",-22.6878642633848,13.3065168198062,"Yes","",279740.255667909,-22.6878642633848,13.3065168198062
"169","280136_1",2019-01-09 02:59:42,13.3831870779237,-22.7153720426479,"280136","280136_1",2019-01-09,"02:59:42",2019-01-09 02:59:42,14.970429,-24.638775,"280136_1_03",-22.7153720426479,13.3831870779237,"Yes","",271932.242650061,-22.7153720426479,13.3831870779237
"170","280136_1",2019-01-09 04:59:42,13.5268431507278,-22.8469851271488,"280136","280136_1",2019-01-09,"04:59:42",2019-01-09 04:59:42,14.970429,-24.638775,"280136_1_03",-22.8469851271488,13.5268431507278,"Yes","",250792.724913568,-22.8469851271488,13.5268431507278
"171","280136_1",2019-01-09 06:59:42,13.5709416588865,-22.9312928891908,"280136","280136_1",2019-01-09,"06:59:42",2019-01-09 06:59:42,14.970429,-24.638775,"280136_1_03",-22.9312928891908,13.5709416588865,"Yes","",240666.494120915,-22.9312928891908,13.5709416588865
"172","280136_1",2019-01-09 08:59:42,13.5667969075128,-22.9186689975622,"280136","280136_1",2019-01-09,"08:59:42",2019-01-09 08:59:42,14.970429,-24.638775,"280136_1_03",-22.9186689975622,13.5667969075128,"Yes","",242006.148745365,-22.9186689975622,13.5667969075128
"173","280136_1",2019-01-09 10:59:42,13.5475889966516,-22.9395152967572,"280136","280136_1",2019-01-09,"10:59:42",2019-01-09 10:59:42,14.970429,-24.638775,"280136_1_03",-22.9395152967572,13.5475889966516,"Yes","",241669.985432203,-22.9395152967572,13.5475889966516
"174","280136_1",2019-01-09 12:59:42,13.5465358762412,-23.1243754407035,"280136","280136_1",2019-01-09,"12:59:42",2019-01-09 12:59:42,14.970429,-24.638775,"280136_1_03",-23.1243754407035,13.5465358762412,"Yes","",226988.351309416,-23.1243754407035,13.5465358762412
"175","280136_1",2019-01-09 14:59:42,13.5702845794826,-23.3862280566657,"280136","280136_1",2019-01-09,"14:59:42",2019-01-09 14:59:42,14.970429,-24.638775,"280136_1_03",-23.3862280566657,13.5702845794826,"Yes","",205582.940636481,-23.3862280566657,13.5702845794826
"176","280136_1",2019-01-09 16:59:42,13.6254253414908,-23.6377251172116,"280136","280136_1",2019-01-09,"16:59:42",2019-01-09 16:59:42,14.970429,-24.638775,"280136_1_03",-23.6377251172116,13.6254253414908,"Yes","",183874.413995789,-23.6377251172116,13.6254253414908
"177","280136_1",2019-01-09 18:59:42,13.7199141089347,-23.9134718603993,"280136","280136_1",2019-01-09,"18:59:42",2019-01-09 18:59:42,14.970429,-24.638775,"280136_1_03",-23.9134718603993,13.7199141089347,"Yes","",158946.979917713,-23.9134718603993,13.7199141089347
"178","280136_1",2019-01-09 20:59:42,13.8615419792539,-24.2481230914115,"280136","280136_1",2019-01-09,"20:59:42",2019-01-09 20:59:42,14.970429,-24.638775,"280136_1_03",-24.2481230914115,13.8615419792539,"Yes","",129720.311677556,-24.2481230914115,13.8615419792539
"179","280136_1",2019-01-09 22:59:42,13.9972644690817,-24.5526111468885,"280136","280136_1",2019-01-09,"22:59:42",2019-01-09 22:59:42,14.970429,-24.638775,"280136_1_03",-24.5526111468885,13.9972644690817,"Yes","",108073.824497383,-24.5526111468885,13.9972644690817
"180","280136_1",2019-01-10 00:59:42,14.1360282112178,-24.8067361414927,"280136","280136_1",2019-01-10,"00:59:42",2019-01-10 00:59:42,14.970429,-24.638775,"280136_1_03",-24.8067361414927,14.1360282112178,"Yes","",94078.9299487675,-24.8067361414927,14.1360282112178
"181","280136_1",2019-01-10 02:59:42,14.173311974902,-24.9610025818433,"280136","280136_1",2019-01-10,"02:59:42",2019-01-10 02:59:42,14.970429,-24.638775,"280136_1_03",-24.9610025818433,14.173311974902,"Yes","",94785.1983993934,-24.9610025818433,14.173311974902
"182","280136_1",2019-01-10 04:59:42,14.2160731683042,-24.9498097298241,"280136","280136_1",2019-01-10,"04:59:42",2019-01-10 04:59:42,14.970429,-24.638775,"280136_1_03",-24.9498097298241,14.2160731683042,"Yes","",89942.0124161281,-24.9498097298241,14.2160731683042
"183","280136_1",2019-01-10 06:59:42,14.2842487759983,-25.0225173564375,"280136","280136_1",2019-01-10,"06:59:42",2019-01-10 06:59:42,14.970429,-24.638775,"280136_1_03",-25.0225173564375,14.2842487759983,"Yes","",86448.0363147348,-25.0225173564375,14.2842487759983
"184","280136_1",2019-01-10 08:59:42,14.2936695139924,-24.9979901192672,"280136","280136_1",2019-01-10,"08:59:42",2019-01-10 08:59:42,14.970429,-24.638775,"280136_1_03",-24.9979901192672,14.2936695139924,"Yes","",84288.3052858571,-24.9979901192672,14.2936695139924
"185","280136_1",2019-01-10 10:59:42,14.2660655143484,-24.9407808486628,"280136","280136_1",2019-01-10,"10:59:42",2019-01-10 10:59:42,14.970429,-24.638775,"280136_1_03",-24.9407808486628,14.2660655143484,"Yes","",84453.1841989861,-24.9407808486628,14.2660655143484
"186","280136_1",2019-01-10 16:59:46,14.1758020926478,-24.7035234895185,"280136","280136_1",2019-01-10,"16:59:46",2019-01-10 16:59:46,14.970429,-24.638775,"280136_1_03",-24.7035234895185,14.1758020926478,"Yes","",88197.0525948273,-24.7035234895185,14.1758020926478
"187","280136_1",2019-01-10 18:59:46,14.3286013823192,-24.6603679973746,"280136","280136_1",2019-01-10,"18:59:46",2019-01-10 18:59:46,14.970429,-24.638775,"280136_1_03",-24.6603679973746,14.3286013823192,"Yes","",71052.8763545864,-24.6603679973746,14.3286013823192
"188","280136_1",2019-01-10 20:59:46,14.4598708808884,-24.5641376976234,"280136","280136_1",2019-01-10,"20:59:46",2019-01-10 20:59:46,14.970429,-24.638775,"280136_1_03",-24.5641376976234,14.4598708808884,"Yes","",57059.7834394139,-24.5641376976234,14.4598708808884
"189","280136_1",2019-01-10 22:59:46,14.5780607863605,-24.5750232342295,"280136","280136_1",2019-01-10,"22:59:46",2019-01-10 22:59:46,14.970429,-24.638775,"280136_1_03",-24.5750232342295,14.5780607863605,"Yes","",43953.1086565548,-24.5750232342295,14.5780607863605
"190","280136_1",2019-01-11 00:59:46,14.380836718097,-24.4360226537253,"280136","280136_1",2019-01-11,"00:59:46",2019-01-11 00:59:46,14.970429,-24.638775,"280136_1_03",-24.4360226537253,14.380836718097,"Yes","",68793.597833402,-24.4360226537253,14.380836718097
"191","280136_1",2019-01-11 02:59:46,14.1897962784303,-24.306927959546,"280136","280136_1",2019-01-11,"02:59:46",2019-01-11 02:59:46,14.970429,-24.638775,"280136_1_03",-24.306927959546,14.1897962784303,"Yes","",93481.6455569004,-24.306927959546,14.1897962784303
"192","280136_1",2019-01-11 04:59:46,14.0825977753433,-24.1771990450038,"280136","280136_1",2019-01-11,"04:59:46",2019-01-11 04:59:46,14.970429,-24.638775,"280136_1_03",-24.1771990450038,14.0825977753433,"Yes","",110111.873991344,-24.1771990450038,14.0825977753433
"193","280136_1",2019-01-11 06:59:46,13.8878095395983,-24.099541387727,"280136","280136_1",2019-01-11,"06:59:46",2019-01-11 06:59:46,14.970429,-24.638775,"280136_1_03",-24.099541387727,13.8878095395983,"Yes","",133149.806156275,-24.099541387727,13.8878095395983
"194","280136_1",2019-01-11 08:59:46,13.684290148456,-24.0675142161605,"280136","280136_1",2019-01-11,"08:59:46",2019-01-11 08:59:46,14.970429,-24.638775,"280136_1_03",-24.0675142161605,13.684290148456,"Yes","",155071.050530916,-24.0675142161605,13.684290148456
"195","280136_1",2019-01-11 10:59:46,13.6084230542717,-24.0782500141324,"280136","280136_1",2019-01-11,"10:59:46",2019-01-11 10:59:46,14.970429,-24.638775,"280136_1_03",-24.0782500141324,13.6084230542717,"Yes","",162376.448049915,-24.0782500141324,13.6084230542717
"196","280136_1",2019-01-11 12:59:46,13.7628306692561,-24.3592688778975,"280136","280136_1",2019-01-11,"12:59:46",2019-01-11 12:59:46,14.970429,-24.638775,"280136_1_03",-24.3592688778975,13.7628306692561,"Yes","",136969.821049929,-24.3592688778975,13.7628306692561
"197","280136_1",2019-01-11 14:59:46,13.8406240083933,-24.493539314949,"280136","280136_1",2019-01-11,"14:59:46",2019-01-11 14:59:46,14.970429,-24.638775,"280136_1_03",-24.493539314949,13.8406240083933,"Yes","",125981.612362811,-24.493539314949,13.8406240083933
"198","280136_1",2019-01-11 16:59:46,13.9413060121941,-24.5599463915832,"280136","280136_1",2019-01-11,"16:59:46",2019-01-11 16:59:46,14.970429,-24.638775,"280136_1_03",-24.5599463915832,13.9413060121941,"Yes","",114181.809397943,-24.5599463915832,13.9413060121941
"199","280136_1",2019-01-11 18:59:46,14.1643735189698,-24.6376715944198,"280136","280136_1",2019-01-11,"18:59:46",2019-01-11 18:59:46,14.970429,-24.638775,"280136_1_03",-24.6376715944198,14.1643735189698,"Yes","",89185.1808568814,-24.6376715944198,14.1643735189698
"200","280136_1",2019-01-11 20:59:46,14.4853797176686,-24.6276536981409,"280136","280136_1",2019-01-11,"20:59:46",2019-01-11 20:59:46,14.970429,-24.638775,"280136_1_03",-24.6276536981409,14.4853797176686,"Yes","",53681.8312571433,-24.6276536981409,14.4853797176686
"201","280136_1",2019-01-11 22:59:46,14.7806804893575,-24.5018197694173,"280136","280136_1",2019-01-11,"22:59:46",2019-01-11 22:59:46,14.970429,-24.638775,"280136_1_03",-24.5018197694173,14.7806804893575,"Yes","",25651.4769258851,-24.5018197694173,14.7806804893575
"214","280136_1",2019-01-13 06:59:49,14.6730766937646,-24.4211140414122,"280136","280136_1",2019-01-13,"06:59:49",2019-01-13 06:59:49,14.970429,-24.638775,"280136_1_04",-24.4211140414122,14.6730766937646,"No","",40390.1656893926,-24.4211140414122,14.6730766937646
"215","280136_1",2019-01-13 08:59:49,14.293854601796,-24.1744354518787,"280136","280136_1",2019-01-13,"08:59:49",2019-01-13 08:59:49,14.970429,-24.638775,"280136_1_04",-24.1744354518787,14.293854601796,"No","",90034.6124906613,-24.1744354518787,14.293854601796
"216","280136_1",2019-01-13 10:59:49,14.097999572698,-23.88406334924,"280136","280136_1",2019-01-13,"10:59:49",2019-01-13 10:59:49,14.970429,-24.638775,"280136_1_04",-23.88406334924,14.097999572698,"No","",126230.37106041,-23.88406334924,14.097999572698
"217","280136_1",2019-01-13 12:59:49,13.951715163504,-23.7189254701941,"280136","280136_1",2019-01-13,"12:59:49",2019-01-13 12:59:49,14.970429,-24.638775,"280136_1_04",-23.7189254701941,13.951715163504,"No","",150130.610627945,-23.7189254701941,13.951715163504
"218","280136_1",2019-01-13 14:59:49,13.933397915385,-23.7465046695051,"280136","280136_1",2019-01-13,"14:59:49",2019-01-13 14:59:49,14.970429,-24.638775,"280136_1_04",-23.7465046695051,13.933397915385,"No","",149733.061134401,-23.7465046695051,13.933397915385
"219","280136_1",2019-01-13 16:59:49,13.9746178084325,-23.8321892835069,"280136","280136_1",2019-01-13,"16:59:49",2019-01-13 16:59:49,14.970429,-24.638775,"280136_1_04",-23.8321892835069,13.9746178084325,"No","",140359.357553511,-23.8321892835069,13.9746178084325
"220","280136_1",2019-01-13 18:59:49,14.1407687712393,-23.9985046887204,"280136","280136_1",2019-01-13,"18:59:49",2019-01-13 18:59:49,14.970429,-24.638775,"280136_1_04",-23.9985046887204,14.1407687712393,"No","",114837.414837004,-23.9985046887204,14.1407687712393
"221","280136_1",2019-01-13 20:59:49,14.3148623209173,-24.1156495727383,"280136","280136_1",2019-01-13,"20:59:49",2019-01-13 20:59:49,14.970429,-24.638775,"280136_1_04",-24.1156495727383,14.3148623209173,"No","",91853.4159760024,-24.1156495727383,14.3148623209173
"222","280136_1",2019-01-13 22:59:49,14.4829843488073,-24.368291428283,"280136","280136_1",2019-01-13,"22:59:49",2019-01-13 22:59:49,14.970429,-24.638775,"280136_1_04",-24.368291428283,14.4829843488073,"No","",61295.9070939928,-24.368291428283,14.4829843488073
"225","280139_1",2018-12-15 02:59:47,14.4548999785891,-24.7562023790718,"280139","280139_1",2018-12-15,"02:59:47",2018-12-15 02:59:47,14.970429,-24.638775,"280139_1_01",-24.7562023790718,14.4548999785891,"Yes","",58425.7943090044,-24.7562023790718,14.4548999785891
"226","280139_1",2018-12-15 04:59:47,14.1943292157076,-24.801813660813,"280139","280139_1",2018-12-15,"04:59:47",2018-12-15 04:59:47,14.970429,-24.638775,"280139_1_01",-24.801813660813,14.1943292157076,"Yes","",87649.4566671691,-24.801813660813,14.1943292157076
"227","280139_1",2018-12-15 06:59:47,14.2598944417551,-24.8231172087598,"280139","280139_1",2018-12-15,"06:59:47",2018-12-15 06:59:47,14.970429,-24.638775,"280139_1_01",-24.8231172087598,14.2598944417551,"Yes","",81086.4703117285,-24.8231172087598,14.2598944417551
"228","280139_1",2018-12-15 08:59:47,14.3040208756464,-24.857680195535,"280139","280139_1",2018-12-15,"08:59:47",2018-12-15 08:59:47,14.970429,-24.638775,"280139_1_01",-24.857680195535,14.3040208756464,"Yes","",77413.6642418783,-24.857680195535,14.3040208756464
"229","280139_1",2018-12-15 10:59:47,14.5396962748592,-25.0275744030792,"280139","280139_1",2018-12-15,"10:59:47",2018-12-15 10:59:47,14.970429,-24.638775,"280139_1_01",-25.0275744030792,14.5396962748592,"Yes","",63433.4028738484,-25.0275744030792,14.5396962748592
"230","280139_1",2018-12-15 12:59:47,14.6121148764384,-25.1826514857991,"280139","280139_1",2018-12-15,"12:59:47",2018-12-15 12:59:47,14.970429,-24.638775,"280139_1_01",-25.1826514857991,14.6121148764384,"Yes","",70710.0914119151,-25.1826514857991,14.6121148764384
"231","280139_1",2018-12-15 14:59:47,14.4213165490283,-25.0637875517775,"280139","280139_1",2018-12-15,"14:59:47",2018-12-15 14:59:47,14.970429,-24.638775,"280139_1_01",-25.0637875517775,14.4213165490283,"Yes","",76069.5526264691,-25.0637875517775,14.4213165490283
"232","280139_1",2018-12-15 16:59:47,14.0779947292699,-24.9401751631419,"280139","280139_1",2018-12-15,"16:59:47",2018-12-15 16:59:47,14.970429,-24.638775,"280139_1_01",-24.9401751631419,14.0779947292699,"Yes","",103948.467575223,-24.9401751631419,14.0779947292699
"233","280139_1",2018-12-15 18:59:47,13.9950417156329,-24.9788141878214,"280139","280139_1",2018-12-15,"18:59:47",2018-12-15 18:59:47,14.970429,-24.638775,"280139_1_01",-24.9788141878214,13.9950417156329,"Yes","",113975.452200016,-24.9788141878214,13.9950417156329
"234","280139_1",2018-12-15 20:59:47,14.061043831932,-25.0646800740584,"280139","280139_1",2018-12-15,"20:59:47",2018-12-15 20:59:47,14.970429,-24.638775,"280139_1_01",-25.0646800740584,14.061043831932,"Yes","",110595.088168049,-25.0646800740584,14.061043831932
"235","280139_1",2018-12-15 22:59:47,14.1640526916798,-25.0826575106402,"280139","280139_1",2018-12-15,"22:59:47",2018-12-15 22:59:47,14.970429,-24.638775,"280139_1_01",-25.0826575106402,14.1640526916798,"Yes","",101234.054170319,-25.0826575106402,14.1640526916798
"236","280139_1",2018-12-16 00:59:47,13.9597064072821,-24.932413870338,"280139","280139_1",2018-12-16,"00:59:47",2018-12-16 00:59:47,14.970429,-24.638775,"280139_1_01",-24.932413870338,13.9597064072821,"Yes","",116223.755852709,-24.932413870338,13.9597064072821
"237","280139_1",2018-12-16 02:59:47,13.7464446333657,-24.8035458972398,"280139","280139_1",2018-12-16,"02:59:47",2018-12-16 02:59:47,14.970429,-24.638775,"280139_1_01",-24.8035458972398,13.7464446333657,"Yes","",136585.156472921,-24.8035458972398,13.7464446333657
"238","280139_1",2018-12-16 04:59:47,13.5767705738747,-24.7625916827239,"280139","280139_1",2018-12-16,"04:59:47",2018-12-16 04:59:47,14.970429,-24.638775,"280139_1_01",-24.7625916827239,13.5767705738747,"Yes","",154773.627677986,-24.7625916827239,13.5767705738747
"239","280139_1",2018-12-16 06:59:47,13.6050080711081,-24.8754363218522,"280139","280139_1",2018-12-16,"06:59:47",2018-12-16 06:59:47,14.970429,-24.638775,"280139_1_01",-24.8754363218522,13.6050080711081,"Yes","",153214.592952236,-24.8754363218522,13.6050080711081
"240","280139_1",2018-12-16 08:59:47,13.7367777009336,-25.0354227778132,"280139","280139_1",2018-12-16,"08:59:47",2018-12-16 08:59:47,14.970429,-24.638775,"280139_1_01",-25.0354227778132,13.7367777009336,"Yes","",143041.566628976,-25.0354227778132,13.7367777009336
"241","280139_1",2018-12-16 10:59:47,13.9075685819536,-25.1272335098498,"280139","280139_1",2018-12-16,"10:59:47",2018-12-16 10:59:47,14.970429,-24.638775,"280139_1_01",-25.1272335098498,13.9075685819536,"Yes","",128852.620374042,-25.1272335098498,13.9075685819536
"242","280139_1",2018-12-16 12:59:47,13.8759440832779,-25.1333407292836,"280139","280139_1",2018-12-16,"12:59:47",2018-12-16 12:59:47,14.970429,-24.638775,"280139_1_01",-25.1333407292836,13.8759440832779,"Yes","",132319.102774628,-25.1333407292836,13.8759440832779
